Unnamed:_0,Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country_Region,City,State,Postal_Code,Region,Product_ID,Category,Sub-Category,Product_Name,Sales,Quantity,Discount,Profit,Month_Name,Month_Number,Order_Value
1685,1686,CA-2020-149489,,,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.188,2,0.7,-0.99,,,0.594
1686,1687,CA-2020-149489,,,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,7.518,2,0.7,-5.7638,,,3.759
1689,1690,CA-2017-142839,,,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,853.092,6,0.4,-227.4912,,,142.182
1704,1705,CA-2019-106306,2019-03-08,2019-03-08,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Glendale,Arizona,85301.0,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",9.702,3,0.7,-7.1148,March,3.0,3.234
1705,1706,CA-2018-100545,,,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,11.61,2,0.7,-9.288,,,5.805
1709,1710,CA-2020-123491,,2020-11-05,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122.0,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",71.992,1,0.2,-0.8999,,,71.992
1713,1714,US-2020-124968,2020-09-08,,Second Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,765.625,7,0.5,-566.5625,September,9.0,109.375
1714,1715,CA-2020-104003,2020-10-07,,Standard Class,DC-13285,Debra Catini,Consumer,United States,San Francisco,California,94110.0,West,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,307.666,2,0.15,-14.4784,October,10.0,153.833
1723,1724,US-2018-123218,,,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,60623.0,Central,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",359.058,3,0.3,-71.8116,,,119.68599999999999
1727,1728,US-2020-164056,,2020-05-04,Second Class,FM-14215,Filia McAdams,Corporate,United States,Dublin,Ohio,43017.0,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1048.35,5,0.4,-69.89,,,209.67
1732,1733,US-2019-131149,2019-07-10,,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Dallas,Texas,75081.0,Central,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,3,0.2,-33.804,July,7.0,112.68
1743,1744,CA-2020-152807,,2020-11-03,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,11.168,2,0.2,-2.5128,,,5.584
1744,1745,CA-2020-152807,,2020-11-03,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,442.4,7,0.2,-55.3,,,63.199999999999996
1746,1747,CA-2019-155670,,,Second Class,EM-14065,Erin Mull,Consumer,United States,Jacksonville,North Carolina,28540.0,South,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,8,0.7,-8.2368,,,1.404
1750,1751,CA-2018-139094,,,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,San Antonio,Texas,78207.0,Central,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,206.962,2,0.3,-32.5226,,,103.481
1757,1758,US-2018-107349,,,First Class,SL-20155,Sara Luxemburg,Home Office,United States,Houston,Texas,77095.0,Central,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,41.568,6,0.8,-66.5088,,,6.928
1760,1761,CA-2018-130785,2018-09-05,2018-09-09,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,92105.0,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4,0.15,-4.8392,September,9.0,102.833
1762,1763,CA-2018-130785,2018-09-05,2018-09-09,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,92105.0,West,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",293.199,3,0.15,-20.6964,September,9.0,97.733
1767,1768,US-2017-158057,,,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Greensboro,North Carolina,27405.0,South,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",7.644,4,0.7,-5.8604,,,1.911
1768,1769,US-2017-158057,,,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Greensboro,North Carolina,27405.0,South,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,51.465,5,0.7,-39.4565,,,10.293000000000001
1769,1770,CA-2020-146024,2020-03-02,2020-03-08,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Dallas,Texas,75081.0,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,6.976,4,0.2,-1.3952,March,3.0,1.744
1770,1771,CA-2020-146024,2020-03-02,2020-03-08,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Dallas,Texas,75081.0,Central,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,12.222,7,0.8,-20.1663,March,3.0,1.746
1771,1772,CA-2019-129686,,,Second Class,GG-14650,Greg Guthrie,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",97.984,2,0.2,-24.496,,,48.992
1802,1803,CA-2020-158379,,,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,5.607,1,0.7,-4.2987,,,5.607
1803,1804,CA-2020-158379,,,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4663.736,7,0.2,-1049.3406,,,666.2479999999999
1809,1810,CA-2019-165484,,,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Chicago,Illinois,60610.0,Central,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,16.156,7,0.6,-12.117,,,2.308
1814,1815,CA-2018-131597,,,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Los Angeles,California,90045.0,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,170.136,3,0.2,-8.5068,,,56.711999999999996
1818,1819,US-2017-130379,,,Standard Class,JL-15235,Janet Lee,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,75.6,2,0.8,-166.32,,,37.8
1819,1820,US-2017-130379,,,Standard Class,JL-15235,Janet Lee,Consumer,United States,Chicago,Illinois,60623.0,Central,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",29.32,2,0.6,-24.189,,,14.66
1820,1821,CA-2019-168956,,,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,92.064,6,0.8,-225.5568,,,15.344
1822,1823,CA-2019-168956,,,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623.0,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",62.958,3,0.3,-2.6982,,,20.986
1824,1825,CA-2019-167507,,,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Redmond,Oregon,97756.0,West,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",31.32,10,0.7,-25.056,,,3.132
1829,1830,CA-2017-103373,,,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Cleveland,Ohio,44105.0,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,779.796,2,0.4,-168.9558,,,389.898
1833,1834,CA-2020-162691,2020-08-01,2020-08-07,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Austin,Texas,78745.0,Central,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1439.982,3,0.4,-263.9967,August,8.0,479.99399999999997
1843,1844,CA-2018-135391,2018-02-09,2018-02-11,Second Class,FA-14230,Frank Atkinson,Corporate,United States,San Antonio,Texas,78207.0,Central,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",40.784,2,0.6,-30.588,February,2.0,20.392
1856,1857,US-2020-158218,2020-05-12,,Second Class,AC-10420,Alyssa Crouse,Corporate,United States,Houston,Texas,77041.0,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,127.92,5,0.2,-15.99,May,5.0,25.584
1857,1858,US-2020-158218,2020-05-12,,Second Class,AC-10420,Alyssa Crouse,Corporate,United States,Houston,Texas,77041.0,Central,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",34.24,4,0.8,-53.072,May,5.0,8.56
1860,1861,US-2020-121251,,,First Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,10009.0,East,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",257.568,2,0.2,-28.9764,,,128.784
1863,1864,US-2019-100839,,,Standard Class,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,80013.0,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,727.45,5,0.5,-465.568,,,145.49
1865,1866,US-2020-116659,2020-11-12,2020-11-12,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Newark,Ohio,43055.0,East,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,370.782,3,0.4,-92.6955,November,11.0,123.594
1868,1869,CA-2018-127110,,2018-07-01,Standard Class,CH-12070,Cathy Hwang,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,78.256,2,0.2,-17.6076,,,39.128
1875,1876,US-2019-112977,2019-03-10,,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Long Beach,New York,11561.0,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,176.784,1,0.2,-22.098,March,3.0,176.784
1877,1878,CA-2020-118885,,2021-01-02,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049.0,West,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",393.568,4,0.2,-44.2764,,,98.392
1879,1880,US-2020-166611,,2020-04-02,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Jacksonville,Florida,32216.0,South,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,68.742,9,0.7,-48.1194,,,7.638000000000001
1887,1888,CA-2017-140165,,,First Class,EH-14005,Erica Hernandez,Home Office,United States,Hialeah,Florida,33012.0,South,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,8,0.7,-331.96,,,49.794
1889,1890,CA-2017-142587,,,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,45014.0,East,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",409.59,3,0.4,-122.877,,,136.53
1898,1899,CA-2017-169775,,2017-09-02,Second Class,RA-19945,Ryan Akin,Consumer,United States,Miami,Florida,33178.0,South,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,505.176,4,0.7,-336.784,,,126.294
1899,1900,CA-2017-169775,,2017-09-02,Second Class,RA-19945,Ryan Akin,Consumer,United States,Miami,Florida,33178.0,South,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,174.0585,3,0.45,-110.7645,,,58.0195
1906,1907,US-2019-150567,,,Standard Class,RP-19855,Roy Phan,Corporate,United States,Apopka,Florida,32712.0,South,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,2.952,2,0.7,-2.1648,,,1.476
1907,1908,US-2019-150567,,,Standard Class,RP-19855,Roy Phan,Corporate,United States,Apopka,Florida,32712.0,South,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",27.018,6,0.7,-21.6144,,,4.503
1937,1938,CA-2019-112109,2019-07-08,2019-07-12,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020.0,West,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,19.968,2,0.7,-13.312,July,7.0,9.984
1938,1939,CA-2019-112109,2019-07-08,2019-07-12,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020.0,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.488,7,0.2,-1.2558,July,7.0,4.784
1939,1940,CA-2019-112109,2019-07-08,2019-07-12,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020.0,West,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,8.736,4,0.7,-6.1152,July,7.0,2.184
1943,1944,CA-2020-144064,,2020-09-01,First Class,CP-12085,Cathy Prescott,Corporate,United States,Quincy,Illinois,62301.0,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,3.24,9,0.8,-5.184,,,0.36000000000000004
1948,1949,CA-2020-157987,2020-09-02,2020-09-06,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009.0,East,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,254.526,1,0.4,-93.3262,September,9.0,254.526
1972,1973,CA-2017-148950,,,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104,4,0.8,-8.6768,,,1.276
1974,1975,CA-2017-148950,,,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610.0,Central,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,35.016,3,0.2,-2.1885,,,11.671999999999999
1991,1992,CA-2020-111374,,,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",4.956,4,0.7,-3.7996,,,1.239
1994,1995,CA-2020-133648,,2020-07-02,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Oregon,97477.0,West,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,11.304,3,0.2,-2.1195,,,3.7680000000000002
1995,1996,US-2020-147221,2020-12-02,2020-12-04,Second Class,JS-16030,Joy Smith,Consumer,United States,Houston,Texas,77036.0,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,294.62,5,0.8,-766.012,December,12.0,58.924
1996,1997,US-2020-147221,2020-12-02,2020-12-04,Second Class,JS-16030,Joy Smith,Consumer,United States,Houston,Texas,77036.0,Central,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,8.752,4,0.6,-3.7196,December,12.0,2.188
2004,2005,US-2020-143028,2020-04-11,,Standard Class,SC-20050,Sample Company A,Home Office,United States,Lubbock,Texas,79424.0,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,11.364,3,0.8,-17.046,April,4.0,3.7880000000000003
2007,2008,CA-2020-165386,2020-08-03,2020-08-04,First Class,CM-12190,Charlotte Melton,Consumer,United States,Chicago,Illinois,60623.0,Central,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",183.372,2,0.3,-36.6744,August,8.0,91.686
2039,2040,CA-2018-122287,,,Standard Class,SN-20560,Skye Norling,Home Office,United States,Peoria,Arizona,85345.0,West,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,4.536,7,0.7,-3.3264,,,0.6479999999999999
2040,2041,CA-2018-122287,,,Standard Class,SN-20560,Skye Norling,Home Office,United States,Peoria,Arizona,85345.0,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,9.156,2,0.7,-6.104,,,4.578
2049,2050,CA-2018-142237,2018-07-11,,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,2.502,3,0.7,-2.0016,July,7.0,0.834
2050,2051,CA-2018-142237,2018-07-11,,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,6.48,4,0.7,-4.752,July,7.0,1.62
2051,2052,CA-2018-142237,2018-07-11,,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,341.488,8,0.3,-73.176,July,7.0,42.686
2065,2066,CA-2017-106439,,2017-11-04,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049.0,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,146.352,3,0.2,-9.147,,,48.784
2069,2070,CA-2018-133452,,,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Pomona,California,91767.0,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,710.832,3,0.2,-97.7394,,,236.944
2070,2071,CA-2019-146521,,,Second Class,CC-12610,Corey Catlett,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,1.941,1,0.7,-1.294,,,1.941
2071,2072,US-2020-110996,,,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Ontario,California,91761.0,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,283.92,5,0.2,-46.137,,,56.784000000000006
2091,2092,CA-2020-166142,,,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,Wilmington,Delaware,19805.0,East,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,310.443,3,0.3,-48.7839,,,103.481
2100,2101,US-2017-140116,2017-03-10,,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Denver,Colorado,80219.0,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,636.408,3,0.2,-15.9102,March,3.0,212.136
2102,2103,CA-2017-123295,,,Same Day,AH-10120,Adrian Hane,Home Office,United States,Tucson,Arizona,85705.0,West,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,259.136,4,0.2,-25.9136,,,64.784
2106,2107,US-2017-152723,,,Same Day,HG-14965,Henry Goldwyn,Corporate,United States,Mesquite,Texas,75150.0,Central,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,0.876,1,0.8,-1.4016,,,0.876
2116,2117,CA-2018-159786,2018-10-12,,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,Rochester,New York,14609.0,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",209.67,1,0.4,-13.978,October,10.0,209.67
2120,2121,US-2020-168690,2020-01-07,,Standard Class,TS-21085,Thais Sissman,Consumer,United States,Ormond Beach,Florida,32174.0,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.808,3,0.7,-1.9656,January,1.0,0.9359999999999999
2121,2122,CA-2020-158246,2020-11-09,2020-11-11,First Class,JB-15400,Jennifer Braxton,Corporate,United States,Sunnyvale,California,94086.0,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,0.2,-2.6997,November,11.0,71.992
2133,2134,CA-2018-122210,,2018-12-04,Standard Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,152.991,3,0.7,-122.3928,,,50.99700000000001
2134,2135,CA-2018-122210,,2018-12-04,Standard Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,10.584,7,0.2,-2.3814,,,1.512
2136,2137,CA-2018-156377,,2019-01-05,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Grand Prairie,Texas,75051.0,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,5,0.6,-11.439,,,2.952
